region,district,year,month,anomaly_label,anomaly_score,is_anomaly
Oti,Krachi East,2003,1,1,0.4136898967790156,0
Oti,Nkwanta South,2003,1,1,0.4055703659211774,0
Oti,Dambai,2003,2,1,0.49711444187269443,0
Oti,Krachi East,2003,2,1,0.4764176090611037,0
Oti,Nkwanta South,2003,2,1,0.48040439483466596,0
Oti,Dambai,2003,3,1,0.4734264681950292,0
Oti,Krachi East,2003,3,1,0.45582631243217847,0
Oti,Nkwanta South,2003,3,1,0.45331956794725775,0
Oti,Dambai,2003,4,1,0.48094644151606225,0
Oti,Krachi East,2003,4,1,0.4620843895235892,0
Oti,Nkwanta South,2003,4,1,0.4671304468052888,0
Oti,Dambai,2003,5,1,0.4239248145704922,0
Oti,Krachi East,2003,5,1,0.4874851255455211,0
Oti,Nkwanta South,2003,5,1,0.4158451102588942,0
Oti,Dambai,2003,6,1,0.4459660701505312,0
Oti,Krachi East,2003,6,1,0.4603914106265756,0
Oti,Nkwanta South,2003,6,1,0.41256723519138316,0
Oti,Dambai,2003,7,1,0.4092369178160825,0
Oti,Krachi East,2003,7,1,0.4514338422624297,0
Oti,Nkwanta South,2003,7,1,0.3939224580393732,0
Oti,Dambai,2003,8,1,0.4112050794911025,0
Oti,Krachi East,2003,8,1,0.4484646910189103,0
Oti,Nkwanta South,2003,8,1,0.3975427804834484,0
Oti,Dambai,2003,9,1,0.4153932935640163,0
Oti,Krachi East,2003,9,1,0.398049992780364,0
Oti,Nkwanta South,2003,9,1,0.4646303500640883,0
Oti,Dambai,2003,10,1,0.40807320672138286,0
Oti,Krachi East,2003,10,1,0.40432011399000023,0
Oti,Nkwanta South,2003,10,1,0.4478073766335282,0
Oti,Dambai,2003,11,1,0.43311866723691683,0
Oti,Krachi East,2003,11,1,0.3990663054837583,0
Oti,Nkwanta South,2003,11,1,0.4434914005139775,0
Oti,Dambai,2003,12,1,0.4328516716792941,0
Oti,Krachi East,2003,12,1,0.43754381254314834,0
Oti,Nkwanta South,2003,12,1,0.48109384674998484,0
Oti,Dambai,2004,1,1,0.4379864997195419,0
Oti,Krachi East,2004,1,1,0.4318469028711078,0
Oti,Nkwanta South,2004,1,1,0.44623538629875015,0
Oti,Dambai,2004,2,1,0.4916505450107168,0
Oti,Krachi East,2004,2,1,0.4668798872893322,0
Oti,Nkwanta South,2004,2,1,0.4813135204161413,0
Oti,Dambai,2004,3,1,0.46301464654327545,0
Oti,Krachi East,2004,3,1,0.46106157459750624,0
Oti,Nkwanta South,2004,3,1,0.4729488639929052,0
Oti,Dambai,2004,4,1,0.431395565815145,0
Oti,Krachi East,2004,4,1,0.4193758467905317,0
Oti,Nkwanta South,2004,4,1,0.4211954884981412,0
Oti,Dambai,2004,5,1,0.429016084416842,0
Oti,Krachi East,2004,5,1,0.4038883672518873,0
Oti,Nkwanta South,2004,5,1,0.4056670485774771,0
Oti,Dambai,2004,6,1,0.43002268760825607,0
Oti,Krachi East,2004,6,1,0.40806792593119584,0
Oti,Nkwanta South,2004,6,1,0.4187569563388614,0
Oti,Dambai,2004,7,1,0.41577601866558694,0
Oti,Krachi East,2004,7,1,0.39890540625243043,0
Oti,Nkwanta South,2004,7,1,0.40004387765204946,0
Oti,Dambai,2004,8,1,0.4290175419467031,0
Oti,Krachi East,2004,8,1,0.39645932341528084,0
Oti,Nkwanta South,2004,8,1,0.40914545904457583,0
Oti,Dambai,2004,9,1,0.43431124890903794,0
Oti,Krachi East,2004,9,1,0.42221676165560623,0
Oti,Nkwanta South,2004,9,1,0.4065250362987294,0
Oti,Dambai,2004,10,1,0.4409806078305,0
Oti,Krachi East,2004,10,1,0.41255979506885876,0
Oti,Nkwanta South,2004,10,1,0.40909687112596455,0
Oti,Dambai,2004,11,1,0.43001493388791656,0
Oti,Krachi East,2004,11,1,0.40272491746816824,0
Oti,Nkwanta South,2004,11,1,0.4133160328856459,0
Oti,Dambai,2004,12,1,0.4635609838306462,0
Oti,Krachi East,2004,12,1,0.43648660869252637,0
Oti,Nkwanta South,2004,12,1,0.4277884029453498,0
Oti,Dambai,2005,1,1,0.49074932358354545,0
Oti,Krachi East,2005,1,1,0.4512976151832783,0
Oti,Nkwanta South,2005,1,1,0.4513996836608598,0
Oti,Dambai,2005,2,1,0.4687272403308305,0
Oti,Krachi East,2005,2,1,0.45980207775463666,0
Oti,Nkwanta South,2005,2,1,0.4725787231545754,0
Oti,Dambai,2005,3,1,0.4961638076854527,0
Oti,Krachi East,2005,3,1,0.4634542753109492,0
Oti,Nkwanta South,2005,3,1,0.46748051589583234,0
Oti,Dambai,2005,4,1,0.44498912843153715,0
Oti,Krachi East,2005,4,1,0.4204779830173637,0
Oti,Nkwanta South,2005,4,1,0.41102428809436725,0
Oti,Dambai,2005,5,1,0.43106356764604087,0
Oti,Krachi East,2005,5,1,0.39469546981546255,0
Oti,Nkwanta South,2005,5,1,0.4009307722776948,0
Oti,Dambai,2005,6,1,0.44367149391014366,0
Oti,Krachi East,2005,6,1,0.4224701991751276,0
Oti,Nkwanta South,2005,6,1,0.42761103194391975,0
Oti,Dambai,2005,7,-1,0.5403076462690336,1
Oti,Krachi East,2005,7,1,0.4100254025767117,0
Oti,Nkwanta South,2005,7,1,0.41334065611212584,0
Oti,Dambai,2005,8,1,0.43676463427093754,0
Oti,Krachi East,2005,8,1,0.39289474412901887,0
Oti,Nkwanta South,2005,8,1,0.397038069306162,0
Oti,Dambai,2005,9,1,0.46099994861611415,0
Oti,Krachi East,2005,9,1,0.3998696969379052,0
Oti,Nkwanta South,2005,9,1,0.4008997383731881,0
Oti,Dambai,2005,10,1,0.458221676515646,0
Oti,Krachi East,2005,10,1,0.3961116284173672,0
Oti,Nkwanta South,2005,10,1,0.3934018041993344,0
Oti,Dambai,2005,11,1,0.40979593175401685,0
Oti,Krachi East,2005,11,1,0.4119930605867906,0
Oti,Nkwanta South,2005,11,1,0.4163907876870241,0
Oti,Dambai,2005,12,1,0.48582459028877945,0
Oti,Krachi East,2005,12,1,0.41450960466569575,0
Oti,Nkwanta South,2005,12,1,0.42540757979980476,0
Oti,Dambai,2006,1,1,0.48120816739446737,0
Oti,Krachi East,2006,1,1,0.4380811015886745,0
Oti,Nkwanta South,2006,1,1,0.43500683103665067,0
Oti,Dambai,2006,2,1,0.5012172936449936,0
Oti,Krachi East,2006,2,1,0.44221825747471655,0
Oti,Nkwanta South,2006,2,1,0.44320947618552914,0
Oti,Dambai,2006,3,1,0.49985405463225957,0
Oti,Krachi East,2006,3,1,0.4618254027724739,0
Oti,Nkwanta South,2006,3,1,0.4605432215658181,0
Oti,Dambai,2006,4,1,0.4052472120584637,0
Oti,Krachi East,2006,4,1,0.39900213054150807,0
Oti,Nkwanta South,2006,4,1,0.40174050928579447,0
Oti,Dambai,2006,5,1,0.4209680921006966,0
Oti,Krachi East,2006,5,1,0.3948063012959081,0
Oti,Nkwanta South,2006,5,1,0.40985612774588437,0
Oti,Dambai,2006,6,1,0.41529632357919666,0
Oti,Krachi East,2006,6,1,0.4082024988250518,0
Oti,Nkwanta South,2006,6,1,0.424377024502993,0
Oti,Dambai,2006,7,1,0.40621059279948757,0
Oti,Krachi East,2006,7,1,0.39440080804958016,0
Oti,Nkwanta South,2006,7,1,0.4003290027872655,0
Oti,Dambai,2006,8,1,0.41887103242069573,0
Oti,Krachi East,2006,8,1,0.4049978919118765,0
Oti,Nkwanta South,2006,8,1,0.4044403323195947,0
Oti,Dambai,2006,9,1,0.4024675206731369,0
Oti,Krachi East,2006,9,1,0.41681439650144864,0
Oti,Nkwanta South,2006,9,1,0.4129640089299793,0
Oti,Dambai,2006,10,1,0.40701221790758385,0
Oti,Krachi East,2006,10,1,0.49130660640813123,0
Oti,Nkwanta South,2006,10,1,0.409407699508782,0
Oti,Dambai,2006,11,1,0.40377762073584605,0
Oti,Krachi East,2006,11,1,0.45107073266428127,0
Oti,Nkwanta South,2006,11,1,0.4034100360497527,0
Oti,Dambai,2006,12,1,0.44717295978248006,0
Oti,Krachi East,2006,12,1,0.4875206811485417,0
Oti,Nkwanta South,2006,12,1,0.4301241323579569,0
Oti,Dambai,2007,1,1,0.4986946344804276,0
Oti,Krachi East,2007,1,1,0.5159629835032538,0
Oti,Nkwanta South,2007,1,1,0.4643842705730323,0
Oti,Dambai,2007,2,1,0.5067317112880683,0
Oti,Krachi East,2007,2,1,0.49047641737307973,0
Oti,Nkwanta South,2007,2,1,0.46894502036818714,0
Oti,Dambai,2007,3,1,0.4906034676883359,0
Oti,Krachi East,2007,3,1,0.46887463013730935,0
Oti,Nkwanta South,2007,3,1,0.45197401134316484,0
Oti,Dambai,2007,4,1,0.5215263802992338,0
Oti,Krachi East,2007,4,1,0.41761949640052576,0
Oti,Nkwanta South,2007,4,1,0.426968780723281,0
Oti,Dambai,2007,5,1,0.4693487037856345,0
Oti,Krachi East,2007,5,1,0.413321047351085,0
Oti,Nkwanta South,2007,5,1,0.4077342479743584,0
Oti,Dambai,2007,6,1,0.4647817952015174,0
Oti,Krachi East,2007,6,1,0.39594801971608756,0
Oti,Nkwanta South,2007,6,1,0.4091496498578496,0
Oti,Dambai,2007,7,1,0.45101917709211153,0
Oti,Krachi East,2007,7,1,0.3999881131443733,0
Oti,Nkwanta South,2007,7,1,0.4061028078290711,0
Oti,Dambai,2007,8,1,0.4158301195865877,0
Oti,Krachi East,2007,8,1,0.4153971489962636,0
Oti,Nkwanta South,2007,8,1,0.39843946347261494,0
Oti,Dambai,2007,9,1,0.40132606452961944,0
Oti,Krachi East,2007,9,1,0.3968451062907726,0
Oti,Nkwanta South,2007,9,1,0.40328717847142004,0
Oti,Dambai,2007,10,1,0.4113792759353238,0
Oti,Krachi East,2007,10,1,0.40096578339817834,0
Oti,Nkwanta South,2007,10,1,0.39500591630251575,0
Oti,Dambai,2007,11,1,0.4066484163298723,0
Oti,Krachi East,2007,11,1,0.42863036443220837,0
Oti,Nkwanta South,2007,11,1,0.4025390193865028,0
Oti,Dambai,2007,12,1,0.4334240126187149,0
Oti,Krachi East,2007,12,1,0.42170716346932186,0
Oti,Nkwanta South,2007,12,1,0.4398442150132495,0
Oti,Dambai,2008,1,1,0.4905747164185241,0
Oti,Krachi East,2008,1,1,0.4903475181765036,0
Oti,Nkwanta South,2008,1,1,0.48871302936750977,0
Oti,Dambai,2008,2,1,0.4510495803386246,0
Oti,Krachi East,2008,2,1,0.45955918367893517,0
Oti,Nkwanta South,2008,2,1,0.45299086873793903,0
Oti,Dambai,2008,3,1,0.46588187990535,0
Oti,Krachi East,2008,3,1,0.4760026138001077,0
Oti,Nkwanta South,2008,3,1,0.4716981147060254,0
Oti,Dambai,2008,4,1,0.4346142413524005,0
Oti,Krachi East,2008,4,1,0.4420070488262783,0
Oti,Nkwanta South,2008,4,1,0.4384823647102846,0
Oti,Dambai,2008,5,-1,0.5402073139247582,1
Oti,Krachi East,2008,5,1,0.45813904763507435,0
Oti,Nkwanta South,2008,5,1,0.4641536543801741,0
Oti,Dambai,2008,6,1,0.5025800471157833,0
Oti,Krachi East,2008,6,1,0.45492608468404155,0
Oti,Nkwanta South,2008,6,1,0.47580233493865887,0
Oti,Dambai,2008,7,1,0.4871903617004018,0
Oti,Krachi East,2008,7,1,0.5003637083565894,0
Oti,Nkwanta South,2008,7,1,0.43901096998098116,0
Oti,Dambai,2008,8,1,0.4881040306028242,0
Oti,Krachi East,2008,8,1,0.4694150599769159,0
Oti,Nkwanta South,2008,8,1,0.46322832589725105,0
Oti,Dambai,2008,9,1,0.42432962072048186,0
Oti,Krachi East,2008,9,1,0.46349165811637894,0
Oti,Nkwanta South,2008,9,1,0.4238588736740304,0
Oti,Dambai,2008,10,1,0.4225687739283241,0
Oti,Krachi East,2008,10,1,0.46610430014389415,0
Oti,Nkwanta South,2008,10,1,0.4129025047453521,0
Oti,Dambai,2008,11,1,0.3969730271712575,0
Oti,Krachi East,2008,11,1,0.4039046255122676,0
Oti,Nkwanta South,2008,11,1,0.411633739033502,0
Oti,Dambai,2008,12,1,0.45559350127274617,0
Oti,Krachi East,2008,12,1,0.44409398658710486,0
Oti,Nkwanta South,2008,12,1,0.438732313194257,0
Oti,Dambai,2009,1,1,0.49977968999864314,0
Oti,Krachi East,2009,1,1,0.5024375632124268,0
Oti,Nkwanta South,2009,1,1,0.5006655706128735,0
Oti,Dambai,2009,2,1,0.4577577560362276,0
Oti,Krachi East,2009,2,1,0.4633541342879189,0
Oti,Nkwanta South,2009,2,1,0.45852816377153527,0
Oti,Dambai,2009,3,1,0.4248142660090455,0
Oti,Krachi East,2009,3,1,0.48152584296720063,0
Oti,Nkwanta South,2009,3,1,0.42193867174317745,0
Oti,Dambai,2009,4,1,0.41684416203551344,0
Oti,Krachi East,2009,4,1,0.45652339824115795,0
Oti,Nkwanta South,2009,4,1,0.41574537198995526,0
Oti,Dambai,2009,5,1,0.42851231421066244,0
Oti,Krachi East,2009,5,1,0.46975043373018094,0
Oti,Nkwanta South,2009,5,1,0.4100925839180768,0
Oti,Dambai,2009,6,1,0.40640538840463514,0
Oti,Krachi East,2009,6,1,0.4663397026228263,0
Oti,Nkwanta South,2009,6,1,0.40116006626679446,0
Oti,Dambai,2009,7,1,0.3926656809318448,0
Oti,Krachi East,2009,7,1,0.39265374776022094,0
Oti,Nkwanta South,2009,7,1,0.3957386984619528,0
Oti,Dambai,2009,8,1,0.4008558316176071,0
Oti,Krachi East,2009,8,1,0.40996245423110095,0
Oti,Nkwanta South,2009,8,1,0.40262351024716303,0
Oti,Dambai,2009,9,1,0.4811087950618024,0
Oti,Krachi East,2009,9,1,0.40175978837891746,0
Oti,Nkwanta South,2009,9,1,0.40120397313941625,0
Oti,Dambai,2009,10,1,0.4625734515922537,0
Oti,Krachi East,2009,10,1,0.40708259690448517,0
Oti,Nkwanta South,2009,10,1,0.4084684431569705,0
Oti,Dambai,2009,11,1,0.4759648043861648,0
Oti,Krachi East,2009,11,1,0.4299394040715221,0
Oti,Nkwanta South,2009,11,1,0.4071586318694011,0
Oti,Dambai,2009,12,1,0.4802277647836297,0
Oti,Krachi East,2009,12,1,0.44993675338782085,0
Oti,Nkwanta South,2009,12,1,0.4245932268206683,0
Oti,Dambai,2010,1,1,0.4879092910794294,0
Oti,Krachi East,2010,1,1,0.4843004821812699,0
Oti,Nkwanta South,2010,1,1,0.47886806716332325,0
Oti,Dambai,2010,2,1,0.4658027097338655,0
Oti,Krachi East,2010,2,1,0.46583474897734506,0
Oti,Nkwanta South,2010,2,1,0.4534422077955333,0
Oti,Dambai,2010,3,1,0.44693378819872,0
Oti,Krachi East,2010,3,1,0.439078043096952,0
Oti,Nkwanta South,2010,3,1,0.437179253463268,0
Oti,Dambai,2010,4,1,0.43191640190000163,0
Oti,Krachi East,2010,4,1,0.5249424495375662,0
Oti,Nkwanta South,2010,4,1,0.4087314232130703,0
Oti,Dambai,2010,5,1,0.44485486162422005,0
Oti,Krachi East,2010,5,1,0.4723213794993459,0
Oti,Nkwanta South,2010,5,1,0.4644018100009045,0
Oti,Dambai,2010,6,1,0.4060988110785097,0
Oti,Krachi East,2010,6,1,0.4498570650348543,0
Oti,Nkwanta South,2010,6,1,0.4225715657877798,0
Oti,Dambai,2010,7,1,0.41393122307057156,0
Oti,Krachi East,2010,7,1,0.44676596210469477,0
Oti,Nkwanta South,2010,7,1,0.4230856900766042,0
Oti,Dambai,2010,8,1,0.39982078691275674,0
Oti,Krachi East,2010,8,1,0.38626645989775954,0
Oti,Nkwanta South,2010,8,1,0.4120548805772533,0
Oti,Dambai,2010,9,1,0.3942956510480891,0
Oti,Krachi East,2010,9,1,0.38714354223470354,0
Oti,Nkwanta South,2010,9,1,0.396697991981423,0
Oti,Dambai,2010,10,1,0.3933789103112626,0
Oti,Krachi East,2010,10,1,0.38787796027189864,0
Oti,Nkwanta South,2010,10,1,0.40123220165673645,0
Oti,Dambai,2010,11,1,0.40474965571705945,0
Oti,Krachi East,2010,11,1,0.38756673255990187,0
Oti,Nkwanta South,2010,11,1,0.40482296836813253,0
Oti,Dambai,2010,12,1,0.44282161600870007,0
Oti,Krachi East,2010,12,1,0.4378077062354194,0
Oti,Nkwanta South,2010,12,1,0.4401088771796849,0
Oti,Dambai,2011,1,1,0.4572656060802642,0
Oti,Krachi East,2011,1,1,0.44588772476773425,0
Oti,Nkwanta South,2011,1,1,0.4477027585420017,0
Oti,Dambai,2011,2,1,0.45927279292360734,0
Oti,Krachi East,2011,2,1,0.4529359760506566,0
Oti,Nkwanta South,2011,2,1,0.46137990692151504,0
Oti,Dambai,2011,3,1,0.412468050972974,0
Oti,Krachi East,2011,3,1,0.42013357703942344,0
Oti,Nkwanta South,2011,3,1,0.4041857302988875,0
Oti,Dambai,2011,4,1,0.40718839890229835,0
Oti,Krachi East,2011,4,1,0.39656513316971126,0
Oti,Nkwanta South,2011,4,1,0.392161414214887,0
Oti,Dambai,2011,5,1,0.4271883553797628,0
Oti,Krachi East,2011,5,1,0.40209087732686816,0
Oti,Nkwanta South,2011,5,1,0.41020346391192064,0
Oti,Dambai,2011,6,1,0.3994149517472271,0
Oti,Krachi East,2011,6,1,0.3855837306499903,0
Oti,Nkwanta South,2011,6,1,0.38714783101260003,0
Oti,Dambai,2011,7,1,0.40704225674748923,0
Oti,Krachi East,2011,7,1,0.39853061857694166,0
Oti,Nkwanta South,2011,7,1,0.41086841146062764,0
Oti,Dambai,2011,8,1,0.41463036500821,0
Oti,Krachi East,2011,8,1,0.4216541311474719,0
Oti,Nkwanta South,2011,8,1,0.41369986484128357,0
Oti,Dambai,2011,9,1,0.4142462503313146,0
Oti,Krachi East,2011,9,1,0.4066381715004193,0
Oti,Nkwanta South,2011,9,1,0.40288407848718344,0
Oti,Dambai,2011,10,1,0.4151237283578568,0
Oti,Krachi East,2011,10,1,0.41852339208658507,0
Oti,Nkwanta South,2011,10,1,0.41849545214185496,0
Oti,Dambai,2011,11,1,0.40538114999772873,0
Oti,Krachi East,2011,11,1,0.3989441071984035,0
Oti,Nkwanta South,2011,11,1,0.3984041375411721,0
Oti,Dambai,2011,12,1,0.445698599589931,0
Oti,Krachi East,2011,12,1,0.44069204485016084,0
Oti,Nkwanta South,2011,12,1,0.44110878971448303,0
Oti,Dambai,2012,1,1,0.4605174349129212,0
Oti,Krachi East,2012,1,1,0.45700554461204596,0
Oti,Nkwanta South,2012,1,1,0.46391715239355136,0
Oti,Dambai,2012,2,1,0.4864465843821191,0
Oti,Krachi East,2012,2,1,0.4593543001925218,0
Oti,Nkwanta South,2012,2,1,0.4551065242797568,0
Oti,Dambai,2012,3,1,0.46945912159942776,0
Oti,Krachi East,2012,3,1,0.43500110281030824,0
Oti,Nkwanta South,2012,3,1,0.4329376595166553,0
Oti,Dambai,2012,4,-1,0.5485661795439251,1
Oti,Krachi East,2012,4,1,0.42981898583519845,0
Oti,Nkwanta South,2012,4,1,0.424487290655691,0
Oti,Dambai,2012,5,1,0.48009843371179806,0
Oti,Krachi East,2012,5,1,0.428623774969116,0
Oti,Nkwanta South,2012,5,1,0.44086759262004166,0
Oti,Dambai,2012,6,1,0.4685390617469367,0
Oti,Krachi East,2012,6,1,0.41136818713666423,0
Oti,Nkwanta South,2012,6,1,0.41140688399395015,0
Oti,Dambai,2012,7,1,0.45274684569312623,0
Oti,Krachi East,2012,7,1,0.4754819513148341,0
Oti,Nkwanta South,2012,7,1,0.40284874417554356,0
Oti,Dambai,2012,8,1,0.4125981685938931,0
Oti,Krachi East,2012,8,1,0.46476495067412404,0
Oti,Nkwanta South,2012,8,1,0.4028191820928711,0
Oti,Dambai,2012,9,1,0.40876644374022053,0
Oti,Krachi East,2012,9,1,0.45615917731628913,0
Oti,Nkwanta South,2012,9,1,0.3988654029612398,0
Oti,Dambai,2012,10,1,0.43425292765688916,0
Oti,Krachi East,2012,10,1,0.46992541799463683,0
Oti,Nkwanta South,2012,10,1,0.4110173846413667,0
Oti,Dambai,2012,11,1,0.5219271048814962,0
Oti,Krachi East,2012,11,1,0.4229882716125412,0
Oti,Nkwanta South,2012,11,1,0.4071936059436251,0
Oti,Dambai,2012,12,1,0.531798564386165,0
Oti,Krachi East,2012,12,1,0.49483785471403646,0
Oti,Nkwanta South,2012,12,1,0.4954724320215761,0
Oti,Dambai,2013,1,1,0.525863132054479,0
Oti,Krachi East,2013,1,1,0.5043486405035846,0
Oti,Nkwanta South,2013,1,1,0.47207959079004075,0
Oti,Dambai,2013,2,1,0.48895462300786563,0
Oti,Krachi East,2013,2,1,0.47181942624505396,0
Oti,Nkwanta South,2013,2,1,0.4490399800587831,0
Oti,Dambai,2013,3,1,0.41159021171638815,0
Oti,Krachi East,2013,3,1,0.4246114495321871,0
Oti,Nkwanta South,2013,3,1,0.40634942427437476,0
Oti,Dambai,2013,4,1,0.4001796053661423,0
Oti,Krachi East,2013,4,1,0.4015508982347136,0
Oti,Nkwanta South,2013,4,1,0.4007053975108324,0
Oti,Dambai,2013,5,1,0.4679639144037968,0
Oti,Krachi East,2013,5,1,0.41838367882592653,0
Oti,Nkwanta South,2013,5,1,0.3962189804846626,0
Oti,Dambai,2013,6,1,0.45105105377385946,0
Oti,Krachi East,2013,6,1,0.4108985696447815,0
Oti,Nkwanta South,2013,6,1,0.39652629267659495,0
Oti,Dambai,2013,7,1,0.4504259057591315,0
Oti,Krachi East,2013,7,1,0.4007423195383659,0
Oti,Nkwanta South,2013,7,1,0.3881992765916448,0
Oti,Dambai,2013,8,1,0.44928298051546256,0
Oti,Krachi East,2013,8,1,0.4057709669521769,0
Oti,Nkwanta South,2013,8,1,0.39192325278647033,0
Oti,Dambai,2013,9,1,0.41159120721762277,0
Oti,Krachi East,2013,9,1,0.41081362199999705,0
Oti,Nkwanta South,2013,9,1,0.3909119191756494,0
Oti,Dambai,2013,10,1,0.41139646339779173,0
Oti,Krachi East,2013,10,1,0.40456879914855265,0
Oti,Nkwanta South,2013,10,1,0.4036639074657056,0
Oti,Dambai,2013,11,1,0.4084178928644132,0
Oti,Krachi East,2013,11,1,0.38975457682240694,0
Oti,Nkwanta South,2013,11,1,0.3860687414250896,0
Oti,Dambai,2013,12,1,0.4604325270467232,0
Oti,Krachi East,2013,12,1,0.45828457860531213,0
Oti,Nkwanta South,2013,12,1,0.4548399680273061,0
Oti,Dambai,2014,1,1,0.4440988954742539,0
Oti,Krachi East,2014,1,1,0.43864566681206685,0
Oti,Nkwanta South,2014,1,1,0.4373872003393409,0
Oti,Dambai,2014,2,1,0.4660496278938418,0
Oti,Krachi East,2014,2,1,0.4428595651761618,0
Oti,Nkwanta South,2014,2,1,0.4511587791881472,0
Oti,Dambai,2014,3,1,0.414393072154744,0
Oti,Krachi East,2014,3,1,0.48560810336261706,0
Oti,Nkwanta South,2014,3,1,0.40802761281839245,0
Oti,Dambai,2014,4,1,0.4246730940574663,0
Oti,Krachi East,2014,4,1,0.461468781079491,0
Oti,Nkwanta South,2014,4,1,0.4131656702314776,0
Oti,Dambai,2014,5,1,0.4056382026098084,0
Oti,Krachi East,2014,5,1,0.45439288296627983,0
Oti,Nkwanta South,2014,5,1,0.3953412233184921,0
Oti,Dambai,2014,6,1,0.3961901435933216,0
Oti,Krachi East,2014,6,1,0.45407700073632645,0
Oti,Nkwanta South,2014,6,1,0.3992209827496197,0
Oti,Dambai,2014,7,1,0.4194250151725573,0
Oti,Krachi East,2014,7,1,0.4172298996411603,0
Oti,Nkwanta South,2014,7,1,0.4294054290922286,0
Oti,Dambai,2014,8,1,0.4003569609558667,0
Oti,Krachi East,2014,8,1,0.40006920814552804,0
Oti,Nkwanta South,2014,8,1,0.3999368992520788,0
Oti,Dambai,2014,9,1,0.42467712455988255,0
Oti,Krachi East,2014,9,1,0.40505503436530255,0
Oti,Nkwanta South,2014,9,1,0.4052992339832123,0
Oti,Dambai,2014,10,1,0.41305021259210495,0
Oti,Krachi East,2014,10,1,0.3978410077023123,0
Oti,Nkwanta South,2014,10,1,0.43173063066684275,0
Oti,Dambai,2014,11,1,0.41872574224768694,0
Oti,Krachi East,2014,11,1,0.4203023116532057,0
Oti,Nkwanta South,2014,11,1,0.41422570197164615,0
Oti,Dambai,2014,12,1,0.49589162929728064,0
Oti,Krachi East,2014,12,1,0.47676138852041355,0
Oti,Nkwanta South,2014,12,1,0.4950803809338755,0
Oti,Dambai,2015,1,1,0.4539395176192023,0
Oti,Krachi East,2015,1,1,0.45616394939951477,0
Oti,Nkwanta South,2015,1,1,0.460244640047079,0
Oti,Dambai,2015,2,1,0.432720173825487,0
Oti,Krachi East,2015,2,1,0.4420042532459059,0
Oti,Nkwanta South,2015,2,1,0.43869558638433603,0
Oti,Dambai,2015,3,1,0.4051315398668201,0
Oti,Krachi East,2015,3,1,0.4683632589676786,0
Oti,Nkwanta South,2015,3,1,0.4240939087043702,0
Oti,Dambai,2015,4,1,0.4110969833535519,0
Oti,Krachi East,2015,4,1,0.44607256042943755,0
Oti,Nkwanta South,2015,4,1,0.4047528951975274,0
Oti,Dambai,2015,5,1,0.39250919845061216,0
Oti,Krachi East,2015,5,1,0.4611212820608001,0
Oti,Nkwanta South,2015,5,1,0.47959437150838946,0
Oti,Dambai,2015,6,1,0.40060021524720113,0
Oti,Krachi East,2015,6,1,0.447291079547597,0
Oti,Nkwanta South,2015,6,1,0.4600318641247867,0
Oti,Dambai,2015,7,1,0.41864424291330277,0
Oti,Krachi East,2015,7,1,0.40843816533844185,0
Oti,Nkwanta South,2015,7,1,0.4468907728194824,0
Oti,Dambai,2015,8,1,0.41233708702324295,0
Oti,Krachi East,2015,8,1,0.42448333461750604,0
Oti,Nkwanta South,2015,8,1,0.4598112837901044,0
Oti,Dambai,2015,9,1,0.4013244561818772,0
Oti,Krachi East,2015,9,1,0.4007794293658634,0
Oti,Nkwanta South,2015,9,1,0.40037240162519455,0
Oti,Dambai,2015,10,1,0.42510876769364564,0
Oti,Krachi East,2015,10,1,0.4461009850257862,0
Oti,Nkwanta South,2015,10,1,0.40288659515200465,0
Oti,Dambai,2015,11,1,0.4251697322795648,0
Oti,Krachi East,2015,11,1,0.41952493454853196,0
Oti,Nkwanta South,2015,11,1,0.4339435372516585,0
Oti,Dambai,2015,12,1,0.4737758499316051,0
Oti,Krachi East,2015,12,1,0.47033566273633587,0
Oti,Nkwanta South,2015,12,1,0.4511813940375222,0
Oti,Dambai,2016,1,1,0.46601544684406454,0
Oti,Krachi East,2016,1,1,0.4514140065768635,0
Oti,Nkwanta South,2016,1,1,0.44650211734367284,0
Oti,Dambai,2016,2,1,0.4570374419422361,0
Oti,Krachi East,2016,2,1,0.44758987292565566,0
Oti,Nkwanta South,2016,2,1,0.4405413611926703,0
Oti,Dambai,2016,3,1,0.4272168899638359,0
Oti,Krachi East,2016,3,1,0.40962459431917814,0
Oti,Nkwanta South,2016,3,1,0.4076038467631108,0
Oti,Dambai,2016,4,1,0.439813236478575,0
Oti,Krachi East,2016,4,1,0.4348475532644381,0
Oti,Nkwanta South,2016,4,1,0.43311445228699325,0
Oti,Dambai,2016,5,1,0.42774026740618387,0
Oti,Krachi East,2016,5,1,0.42896208726748003,0
Oti,Nkwanta South,2016,5,1,0.4243046649464288,0
Oti,Dambai,2016,6,1,0.3999448438925086,0
Oti,Krachi East,2016,6,1,0.3964629870167711,0
Oti,Nkwanta South,2016,6,1,0.4053598753875936,0
Oti,Dambai,2016,7,1,0.4092457127316514,0
Oti,Krachi East,2016,7,1,0.40784482997069116,0
Oti,Nkwanta South,2016,7,1,0.42958695889910836,0
Oti,Dambai,2016,8,1,0.40613913518340927,0
Oti,Krachi East,2016,8,1,0.41434369494206275,0
Oti,Nkwanta South,2016,8,1,0.4085693096579213,0
Oti,Dambai,2016,9,1,0.43812895901313076,0
Oti,Krachi East,2016,9,1,0.4074887138942761,0
Oti,Nkwanta South,2016,9,1,0.4135219081340341,0
